customer_id,signup_date,tenure_months,age,region,plan,contract_type,monthly_charges,discount_pct,auto_pay,support_tickets,late_payments,usage_hours_month,satisfaction_score,last_login,total_charges,churn
CUST00182,2024-04-14,20,42,South,Premium,Annual,1783.54,0.0,No,5,0,10.9,4.3,2025-12-19 11:50:28.418091265,35326.13,No
CUST00183,2023-03-27,33,39,West,Premium,Quarterly,2023.01,0.1,Yes,3,1,17.9,3.1,2025-12-17 23:02:51.520000120,66202.34,No
CUST00184,2024-11-01,13,27,East,Basic,Monthly,833.52,0.0,Yes,3,1,4.2,3.1,2025-12-30 00:00:00.000000000,10279.27,No
CUST00185,2025-05-25,7,25,North,Standard,Annual,1261.35,0.15,No,1,2,4.6,3.6,2025-12-16 03:37:01.158081664,10088.55,No
CUST00186,2024-04-21,20,27,North,Premium,Annual,1966.79,0.0,No,2,3,6.3,3.5,2025-12-30 00:00:00.000000000,39515.4,No
CUST00187,2025-04-04,8,18,West,Standard,Annual,1162.17,0.0,Yes,2,1,23.1,3.4,2025-12-30 00:00:00.000000000,9389.83,No
CUST00188,2025-03-30,9,25,Central,Basic,Quarterly,689.46,0.0,Yes,2,2,11.5,2.6,2025-12-18 20:27:02.213677769,6723.03,No
CUST00189,2023-09-05,27,30,North,Standard,Monthly,814.08,0.0,Yes,5,3,26.8,4.0,2025-12-25 06:15:41.735719423,22726.93,No
CUST00190,2023-07-03,29,35,East,Basic,Quarterly,590.84,0.0,Yes,2,1,38.6,2.8,2025-12-30 00:00:00.000000000,17679.83,No
CUST00191,2024-09-25,15,27,North,Premium,Monthly,1909.06,0.0,No,2,0,10.2,2.2,2025-12-15 10:18:31.036951789,28816.07,No
CUST00192,2025-06-27,6,52,South,Standard,Quarterly,1030.39,0.1,Yes,2,1,34.6,3.9,2025-12-20 07:04:54.433210685,6483.73,No
CUST00193,2023-03-18,33,27,Central,Basic,Monthly,645.52,0.1,Yes,4,0,15.9,3.3,2025-12-17 09:22:47.330447569,21643.14,No
CUST00194,2025-05-27,7,36,Central,Premium,Monthly,1823.78,0.05,Yes,2,0,25.1,3.3,2025-12-23 04:08:21.367257925,12173.63,No
CUST00195,2024-12-12,12,36,South,Standard,Annual,1264.3,0.0,No,2,1,28.1,3.9,2025-12-23 01:26:36.432834807,14059.4,No
CUST00196,2023-03-27,33,18,West,Standard,Monthly,1401.77,0.0,Yes,4,0,24.7,4.4,2025-12-14 10:54:25.498412041,46578.48,No
CUST00197,2024-11-29,13,37,North,Standard,Monthly,977.5,0.0,Yes,6,1,2.0,2.5,2025-12-30 00:00:00.000000000,12970.79,No
CUST00198,2025-03-20,9,18,North,Basic,Monthly,658.84,0.0,Yes,4,4,21.8,3.4,2025-12-03 21:52:39.649752011,5346.53,No
CUST00199,2023-08-19,28,28,South,Premium,Monthly,1695.69,0.0,Yes,0,0,26.0,2.1,2025-12-13 12:50:21.556181737,49121.06,No
CUST00200,2025-06-30,6,27,South,Basic,Annual,775.76,0.1,Yes,5,1,18.2,2.1,2025-12-14 07:26:48.425707361,3943.38,No
CUST00201,2025-03-22,9,28,North,Standard,Annual,1324.46,0.0,Yes,4,0,30.4,3.0,2025-12-21 23:30:07.024790927,12103.03,No
CUST00202,2023-11-12,25,38,Central,Premium,Annual,1740.74,0.0,No,0,1,39.9,2.7,2025-12-30 00:00:00.000000000,41942.46,No
CUST00203,2025-04-30,8,47,South,Basic,Monthly,509.11,0.0,No,0,1,34.7,3.0,2025-12-16 01:12:21.436511899,3963.33,No
CUST00204,2024-07-29,17,36,North,Basic,Annual,745.37,0.0,Yes,5,1,20.5,5.0,2025-12-26 22:41:16.128201204,12030.63,No
CUST00205,2024-02-05,22,41,West,Standard,Annual,1130.64,0.0,Yes,3,1,10.8,3.1,2025-12-23 13:12:20.782132062,25849.94,No
CUST00206,2025-06-20,6,28,South,Standard,Monthly,1284.01,0.15,No,3,1,29.4,4.1,2025-12-17 11:26:42.413606045,8448.15,Yes
CUST00207,2023-02-05,34,25,East,Standard,Monthly,1185.16,0.05,Yes,1,0,27.8,4.5,2025-12-23 15:36:10.241957011,40004.8,No
CUST00208,2024-08-12,16,35,North,Premium,Monthly,1774.23,0.0,Yes,3,0,42.6,2.7,2025-12-30 00:00:00.000000000,29866.97,No
CUST00209,2023-10-16,26,24,Central,Basic,Monthly,697.19,0.0,No,3,1,19.0,3.3,2025-12-26 16:17:42.969223516,18310.36,No
CUST00210,2024-09-21,15,36,North,Standard,Quarterly,1376.57,0.0,Yes,1,1,23.5,3.3,2025-12-07 09:27:15.451164116,21842.59,No
CUST00211,2024-12-28,12,44,North,Premium,Annual,2300.54,0.05,Yes,2,1,20.3,5.0,2025-12-10 09:29:45.685262029,25830.15,No
CUST00212,2023-06-11,30,47,North,Basic,Monthly,870.23,0.05,No,3,1,14.9,4.6,2025-12-29 03:40:19.662921074,26712.62,No
CUST00213,2023-02-15,34,48,Central,Standard,Annual,1176.93,0.0,No,2,1,38.7,1.8,2025-12-09 14:40:13.421861317,40738.24,No
CUST00214,2024-09-20,15,23,North,Basic,Monthly,837.36,0.0,Yes,1,2,42.4,3.4,2025-12-30 00:00:00.000000000,12235.27,No
CUST00215,2024-04-20,20,41,West,Standard,Monthly,1317.17,0.0,Yes,1,1,20.3,3.6,2025-12-12 14:51:29.529071649,25621.02,No
CUST00216,2024-02-03,22,36,West,Basic,Quarterly,677.4,0.0,Yes,1,0,42.6,3.2,2025-12-11 21:30:28.249694600,14959.91,No
CUST00217,2023-02-15,34,32,South,Basic,Monthly,644.82,0.0,No,3,2,13.6,5.0,2025-12-23 08:19:44.598931355,21737.28,No
CUST00218,2025-05-23,7,24,North,Basic,Monthly,746.77,0.05,No,1,0,33.8,3.4,2025-12-13 09:49:46.724843090,5324.29,No
CUST00219,2023-02-12,34,36,Central,Premium,Monthly,2117.58,0.0,Yes,1,0,25.7,3.4,2025-12-13 20:19:32.749852438,72395.62,No
CUST00220,2025-05-14,7,47,West,Standard,Monthly,1056.63,0.1,Yes,3,2,27.4,3.4,2025-11-28 11:57:02.302165199,8444.32,No
CUST00221,2023-10-18,26,36,East,Standard,Quarterly,917.65,0.0,Yes,2,1,14.0,4.5,2025-12-10 10:17:26.487952187,23971.28,No
CUST00222,2023-04-06,32,33,North,Basic,Monthly,746.0,0.05,No,2,2,23.4,2.3,2025-12-11 05:06:55.245220198,24249.06,No
CUST00223,2025-05-30,7,50,Central,Standard,Monthly,1047.01,0.0,Yes,2,0,23.5,3.6,2025-12-11 14:41:50.775758302,8280.33,No
CUST00224,2023-07-03,29,33,North,Premium,Monthly,1628.39,0.0,Yes,3,0,11.3,2.3,2025-12-10 09:21:52.915030114,48443.74,No
CUST00225,2023-08-19,28,35,West,Premium,Monthly,1900.99,0.15,No,4,2,29.4,2.0,2025-12-30 00:00:00.000000000,54457.02,No
CUST00226,2023-09-23,27,51,South,Basic,Monthly,622.47,0.15,Yes,2,0,35.5,3.9,2025-12-21 00:11:54.311446600,16283.26,No
CUST00227,2023-09-27,27,54,North,Standard,Annual,1157.35,0.0,No,5,1,16.1,3.7,2025-12-06 20:49:36.125032112,30129.77,Yes
CUST00228,2023-12-08,24,36,West,Basic,Annual,675.12,0.0,Yes,3,0,22.0,3.6,2025-12-23 13:48:38.135377334,15896.83,No
CUST00229,2023-01-02,35,33,East,Basic,Quarterly,599.06,0.05,Yes,4,1,2.0,5.0,2025-12-18 18:54:11.351952421,21037.44,No
CUST00230,2023-10-15,26,30,East,Premium,Quarterly,1679.18,0.0,Yes,1,1,26.0,2.2,2025-12-19 06:24:39.289237906,43222.53,No
CUST00231,2025-06-29,6,27,South,Basic,Monthly,611.9,0.0,Yes,2,1,21.3,3.4,2025-11-25 11:49:41.304408278,3358.7,Yes
CUST00232,2023-07-28,29,30,North,Standard,Monthly,1329.41,0.05,Yes,4,0,30.0,1.9,2025-12-26 02:27:57.015351306,39701.35,No
CUST00233,2024-07-14,17,43,West,Standard,Monthly,1306.14,0.0,Yes,3,0,32.1,4.2,2025-12-11 14:00:50.259020760,23395.02,Yes
CUST00234,2024-10-27,14,50,East,Standard,Monthly,1250.33,0.0,Yes,4,2,21.3,3.8,2025-12-01 16:14:27.111894810,16488.41,Yes
CUST00235,2024-05-12,19,27,North,Basic,Monthly,662.84,0.0,No,3,0,23.4,3.6,2025-12-20 02:29:05.202594609,12649.78,No
CUST00236,2023-06-11,30,33,South,Basic,Annual,656.7,0.0,Yes,1,0,20.3,2.0,2025-12-20 15:59:20.058002074,20163.54,No
CUST00237,2023-09-13,27,38,North,Standard,Annual,1078.51,0.1,No,0,1,37.2,3.1,2025-12-04 00:23:30.497420081,28379.28,No
CUST00238,2023-12-05,24,36,North,Standard,Annual,1195.8,0.0,No,2,0,28.1,3.1,2025-12-24 15:56:43.691289453,29871.5,No
CUST00239,2024-07-30,17,27,North,Basic,Monthly,602.04,0.0,Yes,6,0,32.9,2.9,2025-12-16 18:25:30.554289236,10606.55,No
CUST00240,2024-04-06,20,22,South,Premium,Annual,1679.18,0.0,Yes,1,1,39.5,3.4,2025-12-26 00:18:11.113743992,34025.83,No
CUST00241,2025-04-06,8,18,Central,Basic,Quarterly,744.3,0.15,Yes,0,1,32.0,4.3,2025-12-16 14:09:07.517614914,6605.51,No
CUST00242,2023-09-24,27,36,South,Basic,Monthly,778.64,0.0,Yes,1,0,21.5,2.9,2025-12-29 13:09:22.184668605,21501.73,No
CUST00243,2024-03-12,21,37,West,Standard,Annual,1373.51,0.0,Yes,2,1,13.5,4.0,2025-12-09 07:56:27.801802623,29526.7,Yes
CUST00244,2024-05-21,19,34,East,Standard,Annual,1320.43,0.1,Yes,1,0,25.5,3.6,2025-12-13 04:33:58.156246224,24936.89,No
CUST00245,2024-06-23,18,41,North,Basic,Annual,730.35,0.0,Yes,1,1,27.8,3.8,2025-12-23 07:06:30.605612475,13376.93,No
CUST00246,2023-06-06,30,31,East,Standard,Monthly,1397.24,0.1,No,3,1,15.9,4.8,2025-12-28 20:49:03.857139734,41769.27,No
CUST00247,2023-01-09,35,32,East,Basic,Annual,813.03,0.05,Yes,2,1,44.1,4.4,2025-12-01 15:43:20.664270832,29073.27,Yes
CUST00248,2025-01-29,11,18,Central,Standard,Quarterly,1329.61,0.0,No,3,0,16.8,3.3,2025-12-04 02:53:47.698306515,14446.7,No
CUST00249,2024-04-26,20,50,Central,Standard,Annual,1251.83,0.05,No,2,1,2.4,2.4,2025-11-27 13:02:43.366725998,23798.03,Yes
CUST00250,2024-09-04,15,23,North,Premium,Quarterly,1781.07,0.1,Yes,2,0,11.7,5.0,2025-12-10 12:41:16.084982478,26753.21,No
CUST00251,2024-03-04,21,42,Central,Standard,Monthly,1002.19,0.0,Yes,1,2,33.6,1.9,2025-12-18 01:20:02.220746721,21405.17,No
CUST00252,2025-02-05,10,49,North,Standard,Quarterly,1286.63,0.0,Yes,3,0,19.2,4.6,2025-12-03 01:02:23.118169025,12749.14,No
CUST00253,2025-04-02,8,36,North,Standard,Monthly,1173.06,0.0,Yes,2,0,15.9,3.9,2025-12-30 00:00:00.000000000,10117.23,No
CUST00254,2023-10-26,26,40,Central,Basic,Monthly,634.54,0.0,Yes,3,2,53.9,4.5,2025-11-20 20:43:41.444912534,16779.94,Yes
CUST00255,2023-12-15,24,35,South,Basic,Monthly,750.59,0.05,No,1,0,23.7,3.9,2025-12-15 01:38:11.521477122,18012.51,No
CUST00256,2024-06-03,18,40,South,Standard,Quarterly,1331.28,0.0,Yes,1,0,38.4,4.0,2025-12-13 03:44:15.208546526,22721.01,No
CUST00257,2025-01-23,11,33,North,Premium,Monthly,1972.05,0.0,Yes,3,1,38.1,4.6,2025-12-16 14:14:45.179560007,22834.12,No
CUST00258,2023-05-24,31,20,West,Basic,Monthly,563.66,0.0,Yes,2,2,34.8,3.9,2025-12-29 20:06:59.893024364,17932.41,No
CUST00259,2024-10-02,14,33,Central,Basic,Monthly,612.6,0.0,No,5,0,21.4,2.0,2025-12-02 18:44:04.973431653,8616.88,Yes
CUST00260,2023-07-30,29,18,West,Standard,Quarterly,1193.28,0.15,Yes,3,0,31.7,4.6,2025-12-30 00:00:00.000000000,35109.91,No
CUST00261,2023-08-20,28,38,North,Standard,Monthly,1142.32,0.05,Yes,4,1,17.9,4.4,2025-12-13 22:19:05.974632956,31595.72,No
CUST00262,2024-11-19,13,36,East,Standard,Annual,1150.7,0.0,No,1,0,11.5,3.3,2025-12-20 07:43:07.796643477,14905.12,No
CUST00263,2024-03-24,21,44,East,Basic,Monthly,602.89,0.05,Yes,2,1,32.6,3.2,2025-12-24 13:32:08.786743429,12792.33,No
CUST00264,2023-02-14,34,27,West,Standard,Monthly,1333.28,0.05,No,8,1,34.1,3.3,2025-12-18 22:56:20.332319963,44890.44,No
CUST00265,2024-06-05,18,21,Central,Basic,Annual,690.48,0.1,Yes,4,0,27.7,3.0,2025-12-11 03:45:40.844475755,12395.02,No
CUST00266,2025-03-25,9,36,Central,Basic,Quarterly,740.27,0.0,Yes,7,0,21.8,2.7,2025-12-30 00:00:00.000000000,6212.0,No
CUST00267,2024-03-16,21,30,South,Basic,Monthly,619.47,0.0,Yes,0,1,32.0,4.9,2025-12-16 10:52:23.597928377,12966.91,No
CUST00268,2023-06-26,30,30,East,Basic,Annual,776.44,0.0,Yes,1,1,26.7,2.5,2025-12-23 07:00:51.820309875,23644.83,No
CUST00269,2024-10-01,14,24,West,Standard,Quarterly,1315.9,0.0,Yes,2,0,22.1,2.7,2025-12-25 19:07:19.331087143,17432.18,No
CUST00270,2024-03-03,21,26,East,Standard,Quarterly,1185.35,0.1,No,2,0,22.0,3.8,2025-12-12 16:00:31.026566794,25079.49,No
CUST00271,2024-06-01,18,40,East,Standard,Quarterly,1319.25,0.1,Yes,2,0,17.3,3.4,2025-12-25 20:57:38.757749688,22763.12,No
CUST00272,2023-05-25,31,32,South,Standard,Monthly,1159.34,0.05,Yes,2,1,43.0,4.4,2025-12-21 23:50:08.260127518,35302.33,No
CUST00273,2023-01-12,35,35,North,Basic,Monthly,788.68,0.0,Yes,2,0,28.1,3.9,2025-12-20 12:59:49.953433526,27584.83,No
CUST00274,2025-05-24,7,52,West,Basic,Annual,755.78,0.0,Yes,1,2,29.9,3.1,2025-12-30 00:00:00.000000000,5898.04,No
CUST00275,2023-06-10,30,45,North,Standard,Monthly,1077.29,0.05,Yes,3,3,40.5,3.3,2025-12-21 20:41:36.244162899,31825.72,No
CUST00276,2025-03-19,9,35,North,Standard,Quarterly,1107.26,0.0,Yes,4,0,8.0,3.2,2025-12-14 15:42:13.278942519,10398.31,No
CUST00277,2024-07-02,17,45,Central,Basic,Quarterly,718.45,0.05,No,2,0,46.3,2.6,2025-12-19 01:17:35.124809741,11936.93,No
CUST00278,2023-03-11,33,26,South,Basic,Annual,790.91,0.05,Yes,1,0,26.7,4.0,2025-12-17 20:13:45.034446890,26829.01,No
CUST00279,2023-12-30,24,25,West,Basic,Quarterly,768.15,0.0,No,2,1,20.4,1.9,2025-12-13 22:02:46.583841342,18070.72,No
CUST00280,2024-08-28,16,35,East,Premium,Monthly,1730.23,0.05,No,1,1,32.4,3.2,2025-12-22 21:28:41.056940635,26679.24,No
CUST00281,2023-02-19,34,37,North,Standard,Monthly,1050.46,0.05,Yes,1,2,25.4,3.8,2025-12-24 14:13:21.317517377,35428.62,No
CUST00282,2025-04-09,8,35,West,Basic,Annual,751.07,0.0,Yes,2,1,7.3,4.0,2025-12-14 20:37:58.272718285,5348.84,Yes
CUST00283,2024-01-02,23,52,Central,Standard,Monthly,1073.72,0.1,Yes,2,0,30.3,4.0,2025-12-09 22:56:10.975495131,25097.71,No
CUST00284,2024-05-05,19,21,West,Standard,Monthly,1214.52,0.15,No,3,1,7.3,3.5,2025-12-14 22:30:55.999343840,24138.56,No
CUST00285,2024-03-12,21,42,West,Basic,Monthly,890.48,0.0,No,5,0,18.1,2.8,2025-12-04 20:45:08.219237320,18422.39,Yes
CUST00286,2025-01-05,11,38,Central,Standard,Monthly,1246.53,0.05,Yes,3,1,17.0,1.8,2025-12-20 18:35:04.098535377,14424.03,No
CUST00287,2024-10-09,14,41,South,Basic,Monthly,776.97,0.0,Yes,3,2,18.7,2.3,2025-12-17 07:11:36.580821882,11380.58,No
CUST00288,2023-04-03,32,29,West,Basic,Annual,904.36,0.0,Yes,2,0,21.0,3.3,2025-12-18 22:03:56.489022415,28271.31,No
CUST00289,2024-05-10,19,25,East,Basic,Monthly,754.41,0.15,No,3,0,21.7,1.8,2025-12-11 20:33:20.573697324,13623.84,No
CUST00290,2025-04-06,8,31,East,Basic,Monthly,636.76,0.1,No,2,0,29.9,2.7,2025-12-18 19:50:07.555318366,5041.68,No
CUST00291,2024-11-21,13,32,North,Basic,Monthly,671.61,0.1,Yes,1,0,38.5,2.3,2025-12-30 00:00:00.000000000,8663.58,No
CUST00292,2024-11-19,13,20,East,Premium,Monthly,1801.72,0.0,Yes,3,1,16.9,3.2,2025-12-09 01:51:41.770413813,24592.35,Yes
CUST00293,2025-04-26,8,40,Central,Standard,Quarterly,1218.58,0.15,No,2,2,27.5,3.0,2025-12-09 09:27:26.184988515,10534.68,No
CUST00294,2024-07-13,17,25,East,Basic,Quarterly,656.5,0.0,Yes,2,2,22.3,3.4,2025-12-30 00:00:00.000000000,10877.01,No
CUST00295,2024-09-30,15,19,East,Basic,Monthly,870.88,0.0,Yes,1,1,28.7,4.2,2025-12-24 01:45:37.872630375,13154.33,No
CUST00296,2024-04-06,20,37,North,Basic,Monthly,727.25,0.1,Yes,5,0,2.0,2.0,2025-12-25 01:13:15.885532854,14034.45,No
CUST00297,2023-07-31,29,33,Central,Standard,Monthly,1085.59,0.1,Yes,3,0,21.9,3.9,2025-12-16 11:57:49.624816565,30908.27,No
CUST00298,2023-04-16,32,21,East,Basic,Annual,794.98,0.0,Yes,4,0,2.0,3.0,2025-12-10 16:28:41.000972783,25501.15,Yes
CUST00299,2023-03-19,33,28,South,Basic,Monthly,557.06,0.05,No,1,1,39.2,2.7,2025-11-27 23:51:56.118050286,18887.1,No
CUST00300,2024-06-20,18,27,West,Standard,Annual,1188.49,0.15,Yes,2,1,35.9,2.9,2025-12-21 15:17:33.767274846,21337.75,No
CUST00301,2023-03-09,33,25,Central,Standard,Monthly,1131.27,0.0,Yes,5,1,19.5,3.6,2025-12-05 16:41:45.738075869,37256.57,No
CUST00302,2025-06-22,6,21,Central,Standard,Quarterly,1441.19,0.05,Yes,3,2,29.6,4.4,2025-12-08 23:43:49.375926688,8906.62,No
CUST00303,2024-07-15,17,32,Central,Standard,Annual,1127.55,0.05,Yes,3,0,22.7,3.4,2025-12-12 17:59:50.546989678,20080.43,No
CUST00304,2024-05-05,19,38,South,Standard,Monthly,1132.61,0.0,Yes,1,0,27.5,4.0,2025-12-13 19:17:53.811298727,22177.06,No
CUST00305,2024-02-21,22,28,Central,Standard,Annual,1026.86,0.0,No,7,2,21.1,3.9,2025-12-18 20:51:07.539344862,23031.01,No
CUST00306,2023-02-03,34,42,North,Standard,Monthly,1237.39,0.0,Yes,5,2,34.4,3.5,2025-12-29 01:38:02.576288743,41735.26,No
CUST00307,2023-11-28,25,36,West,Basic,Annual,700.07,0.0,Yes,2,0,35.0,3.4,2025-12-30 00:00:00.000000000,17834.53,No
CUST00308,2025-05-09,7,47,East,Basic,Monthly,576.63,0.0,Yes,0,0,23.9,2.5,2025-12-30 00:00:00.000000000,3548.13,No
CUST00309,2023-03-10,33,36,East,Premium,Annual,2139.78,0.1,Yes,2,1,29.9,4.7,2025-12-14 12:56:28.903139428,70086.0,No
CUST00310,2023-08-19,28,28,East,Basic,Quarterly,820.66,0.05,No,2,0,27.1,2.9,2025-12-29 07:23:42.361707043,23609.37,No
CUST00311,2024-08-30,16,36,West,Standard,Monthly,1262.58,0.05,Yes,0,1,39.3,2.5,2025-12-11 01:02:42.594432729,20488.53,No
CUST00312,2024-09-29,15,35,West,Basic,Monthly,616.81,0.1,Yes,2,0,39.5,2.9,2025-12-09 11:08:24.958372313,8955.49,No
CUST00313,2025-02-02,10,21,West,Standard,Quarterly,1149.74,0.15,Yes,2,0,46.5,3.3,2025-12-18 01:07:26.439241495,10992.86,No
CUST00314,2024-07-27,17,25,South,Standard,Monthly,1140.92,0.0,Yes,1,3,35.4,3.8,2025-12-30 00:00:00.000000000,20044.66,No
CUST00315,2025-05-12,7,39,East,Basic,Monthly,685.13,0.05,Yes,1,2,27.7,2.2,2025-12-09 10:51:12.813325707,5339.94,Yes
CUST00316,2023-03-20,33,26,South,Premium,Monthly,1786.3,0.0,Yes,2,0,21.8,1.5,2025-12-10 18:37:57.181429255,59413.67,No
CUST00317,2025-05-26,7,41,East,Standard,Annual,1215.26,0.0,No,2,0,5.7,3.9,2025-12-11 09:25:52.932841156,8861.53,No
CUST00318,2024-03-03,21,20,South,Premium,Monthly,1861.7,0.05,Yes,1,1,16.6,3.4,2025-12-20 16:18:08.555887521,38707.78,No
CUST00319,2024-08-11,16,35,North,Standard,Monthly,1273.97,0.1,No,2,2,40.9,2.4,2025-12-18 17:06:56.997480989,20378.02,No
CUST00320,2024-02-05,22,29,North,Basic,Quarterly,694.5,0.05,No,2,1,28.1,4.4,2025-12-23 07:42:05.389986229,14923.7,No
CUST00321,2024-01-05,23,23,Central,Basic,Monthly,843.82,0.0,No,0,1,43.7,3.9,2025-12-13 03:28:19.527438801,20045.35,No
CUST00322,2024-09-26,15,28,West,Standard,Annual,1247.23,0.05,No,2,0,9.7,4.2,2025-12-05 14:05:14.105945496,18155.05,No
CUST00323,2024-02-15,22,27,South,Standard,Annual,1046.95,0.05,Yes,6,0,37.2,1.5,2025-12-21 16:32:26.086617788,22672.94,No
CUST00324,2024-01-16,23,52,Central,Basic,Monthly,565.48,0.0,Yes,3,0,7.6,3.5,2025-12-20 15:29:15.126951936,12822.25,No
CUST00325,2025-05-15,7,41,West,Standard,Annual,1145.85,0.0,No,0,1,34.0,3.5,2025-12-08 18:04:13.827937337,7023.12,Yes
CUST00326,2024-06-04,18,30,North,Basic,Annual,701.05,0.05,No,0,1,29.1,2.7,2025-12-16 04:03:32.218200430,12650.2,No
CUST00327,2024-11-23,13,50,Central,Premium,Annual,1787.11,0.05,Yes,0,0,22.9,3.9,2025-12-30 00:00:00.000000000,24725.57,No
CUST00328,2024-08-29,16,34,West,Standard,Monthly,1045.11,0.0,Yes,3,1,14.3,2.5,2025-12-23 09:28:16.519534845,16915.43,No
CUST00329,2025-05-15,7,32,West,Premium,Monthly,2028.78,0.0,No,3,2,24.5,4.0,2025-12-30 00:00:00.000000000,12178.9,No
CUST00330,2024-12-20,12,42,Central,Standard,Monthly,1003.36,0.0,Yes,0,2,35.3,5.0,2025-12-19 20:07:32.600828917,12790.87,No
CUST00331,2024-02-11,22,36,West,Basic,Monthly,642.46,0.1,Yes,2,4,21.6,4.2,2025-12-18 00:50:05.801999776,14334.44,No
CUST00332,2023-07-04,29,32,Central,Premium,Monthly,1705.51,0.1,No,0,1,41.6,3.9,2025-12-12 05:32:46.580087262,49255.13,No
CUST00333,2023-07-01,30,27,West,Standard,Quarterly,1367.01,0.1,No,4,0,24.6,2.2,2025-12-27 07:23:11.530144136,41741.44,No
CUST00334,2024-06-30,18,30,Central,Standard,Annual,1200.04,0.0,Yes,2,1,35.2,3.7,2025-12-20 03:31:30.247579252,21063.72,No
CUST00335,2025-02-19,10,28,South,Basic,Monthly,809.2,0.0,No,1,0,26.9,2.7,2025-12-11 22:48:04.867166068,8514.35,No
CUST00336,2023-09-18,27,23,West,Standard,Quarterly,1278.46,0.0,Yes,1,2,32.0,3.4,2025-12-12 20:58:57.075586338,34610.77,No
CUST00337,2023-02-14,34,28,South,Basic,Monthly,693.28,0.0,No,6,1,20.1,2.4,2025-12-09 21:05:39.868625933,22950.61,No
CUST00338,2023-11-08,25,27,North,Standard,Monthly,1225.21,0.1,No,2,0,18.8,3.4,2025-12-08 20:08:25.055688979,29968.58,No
CUST00339,2023-10-04,26,22,East,Premium,Monthly,1898.39,0.15,No,0,3,41.0,3.5,2025-12-20 12:46:52.508524343,49273.41,No
CUST00340,2025-03-22,9,25,West,Standard,Annual,1240.95,0.0,Yes,1,0,21.9,3.6,2025-12-19 14:20:08.072637948,12193.07,No
CUST00341,2024-03-09,21,41,North,Premium,Quarterly,1895.59,0.0,Yes,0,1,33.5,3.6,2025-12-17 17:59:06.784226431,40904.41,No
CUST00342,2023-10-02,26,43,West,Premium,Annual,2120.38,0.05,No,1,0,26.3,3.4,2025-12-20 14:37:50.992208055,54342.58,No
CUST00343,2023-07-04,29,35,South,Standard,Monthly,1202.65,0.05,Yes,6,0,24.1,4.1,2025-12-20 00:45:19.269715761,34622.19,No
CUST00344,2024-10-23,14,26,Central,Premium,Monthly,1807.64,0.0,Yes,2,0,16.0,3.2,2025-12-13 08:25:15.432968730,25618.17,No
CUST00345,2023-05-02,31,28,Central,Standard,Monthly,1186.0,0.0,No,5,0,18.1,2.5,2025-12-10 15:30:06.575591523,36544.71,No
CUST00346,2024-02-11,22,34,West,Premium,Monthly,1889.88,0.05,Yes,2,1,29.8,4.0,2025-11-29 07:46:41.681544840,42347.36,Yes
CUST00347,2023-01-19,35,42,West,Basic,Monthly,758.41,0.1,No,0,0,18.9,2.8,2025-12-04 02:51:16.536043331,26151.89,No
CUST00348,2025-05-21,7,27,West,Premium,Monthly,1977.45,0.0,Yes,6,0,13.4,2.0,2025-12-07 22:48:53.894199624,12241.57,No
CUST00349,2023-09-05,27,22,South,Basic,Monthly,792.15,0.1,Yes,4,1,2.7,4.8,2025-12-30 00:00:00.000000000,20612.72,No
CUST00350,2023-01-06,35,24,East,Standard,Quarterly,1503.06,0.0,Yes,0,0,17.0,3.2,2025-12-29 18:22:22.065090606,51663.73,No
CUST00351,2024-10-07,14,32,North,Standard,Monthly,950.27,0.15,No,2,2,44.0,3.9,2025-12-09 09:09:12.391466850,13426.98,Yes
CUST00352,2025-04-18,8,37,South,Basic,Monthly,570.32,0.0,No,2,0,26.1,3.6,2025-12-13 02:27:43.354651643,4796.97,No
CUST00353,2024-04-24,20,46,West,Standard,Monthly,876.25,0.0,Yes,1,2,13.5,1.9,2025-12-20 14:39:59.109448951,16813.92,No
CUST00354,2023-06-07,30,18,West,Basic,Monthly,529.88,0.15,No,2,0,11.0,3.6,2025-12-17 23:29:15.038154004,15523.78,No
CUST00355,2024-02-05,22,27,Central,Standard,Monthly,1229.64,0.05,Yes,1,1,20.4,4.1,2025-12-10 09:43:08.672672756,27059.73,Yes
CUST00356,2023-09-04,27,34,North,Basic,Monthly,631.2,0.0,No,2,1,4.1,4.5,2025-11-27 03:15:03.907167990,17622.69,Yes
CUST00357,2023-03-10,33,21,West,Standard,Monthly,1104.76,0.0,Yes,1,1,30.7,4.4,2025-12-10 18:13:04.897741518,36898.46,No
CUST00358,2023-08-27,28,28,North,Basic,Quarterly,807.25,0.05,Yes,3,2,11.9,3.3,2025-12-23 16:44:43.895571847,23140.54,No
CUST00359,2023-04-13,32,18,East,Standard,Monthly,1142.19,0.0,Yes,1,0,38.7,3.7,2025-12-11 19:10:14.227156552,36463.09,No
CUST00360,2024-12-18,12,30,South,Basic,Monthly,708.96,0.0,Yes,1,0,40.2,4.8,2025-11-22 00:48:01.716557216,9176.54,Yes
CUST00361,2024-03-26,21,42,Central,Premium,Monthly,2200.71,0.0,Yes,2,0,11.2,3.9,2025-12-25 11:39:48.359404455,47150.2,No
CUST00362,2025-06-27,6,49,West,Basic,Monthly,608.07,0.05,Yes,4,2,27.4,3.5,2025-12-24 14:26:45.771032346,4038.25,No
CUST00363,2025-04-02,8,27,North,Standard,Annual,1272.6,0.0,Yes,0,3,16.8,3.6,2025-12-15 09:28:53.697989825,11358.56,No
